"location","variant","date","num_sequences","perc_sequences","num_sequences_total"
"Austria","Alpha",2020-05-11,0,0,34
"Austria","B.1.1.277",2020-05-11,0,0,34
"Austria","B.1.1.302",2020-05-11,0,0,34
"Austria","B.1.1.519",2020-05-11,0,0,34
"Austria","B.1.160",2020-05-11,0,0,34
"Austria","B.1.177",2020-05-11,0,0,34
"Austria","B.1.221",2020-05-11,0,0,34
"Austria","B.1.258",2020-05-11,0,0,34
"Austria","B.1.367",2020-05-11,0,0,34
"Austria","B.1.620",2020-05-11,0,0,34
"Austria","Beta",2020-05-11,0,0,34
"Austria","Delta",2020-05-11,0,0,34
"Austria","Epsilon",2020-05-11,0,0,34
"Austria","Eta",2020-05-11,0,0,34
"Austria","Gamma",2020-05-11,0,0,34
"Austria","Iota",2020-05-11,0,0,34
"Austria","Kappa",2020-05-11,0,0,34
"Austria","Lambda",2020-05-11,0,0,34
"Austria","Mu",2020-05-11,0,0,34
"Austria","Omicron",2020-05-11,0,0,34
"Austria","S:677H.Robin1",2020-05-11,0,0,34
"Austria","S:677P.Pelican",2020-05-11,0,0,34
"Austria","others",2020-05-11,34,100,34
"Austria","non_who",2020-05-11,34,100,34
"Austria","Alpha",2020-05-25,0,0,41
"Austria","B.1.1.277",2020-05-25,0,0,41
"Austria","B.1.1.302",2020-05-25,0,0,41
"Austria","B.1.1.519",2020-05-25,0,0,41
"Austria","B.1.160",2020-05-25,0,0,41
"Austria","B.1.177",2020-05-25,0,0,41
"Austria","B.1.221",2020-05-25,0,0,41
"Austria","B.1.258",2020-05-25,0,0,41
"Austria","B.1.367",2020-05-25,0,0,41
"Austria","B.1.620",2020-05-25,0,0,41
"Austria","Beta",2020-05-25,0,0,41
"Austria","Delta",2020-05-25,0,0,41
"Austria","Epsilon",2020-05-25,0,0,41
"Austria","Eta",2020-05-25,0,0,41
"Austria","Gamma",2020-05-25,0,0,41
"Austria","Iota",2020-05-25,0,0,41
"Austria","Kappa",2020-05-25,0,0,41
"Austria","Lambda",2020-05-25,0,0,41
"Austria","Mu",2020-05-25,0,0,41
"Austria","Omicron",2020-05-25,0,0,41
"Austria","S:677H.Robin1",2020-05-25,0,0,41
"Austria","S:677P.Pelican",2020-05-25,0,0,41
"Austria","others",2020-05-25,41,100,41
"Austria","non_who",2020-05-25,41,100,41
"Austria","Alpha",2020-06-08,0,0,1
"Austria","B.1.1.277",2020-06-08,0,0,1
"Austria","B.1.1.302",2020-06-08,0,0,1
"Austria","B.1.1.519",2020-06-08,0,0,1
"Austria","B.1.160",2020-06-08,0,0,1
"Austria","B.1.177",2020-06-08,0,0,1
"Austria","B.1.221",2020-06-08,0,0,1
"Austria","B.1.258",2020-06-08,0,0,1
"Austria","B.1.367",2020-06-08,0,0,1
"Austria","B.1.620",2020-06-08,0,0,1
"Austria","Beta",2020-06-08,0,0,1
"Austria","Delta",2020-06-08,0,0,1
"Austria","Epsilon",2020-06-08,0,0,1
"Austria","Eta",2020-06-08,0,0,1
"Austria","Gamma",2020-06-08,0,0,1
"Austria","Iota",2020-06-08,0,0,1
"Austria","Kappa",2020-06-08,0,0,1
"Austria","Lambda",2020-06-08,0,0,1
"Austria","Mu",2020-06-08,0,0,1
"Austria","Omicron",2020-06-08,0,0,1
"Austria","S:677H.Robin1",2020-06-08,0,0,1
"Austria","S:677P.Pelican",2020-06-08,0,0,1
"Austria","others",2020-06-08,1,100,1
"Austria","non_who",2020-06-08,1,100,1
"Austria","Alpha",2020-06-22,0,0,1
"Austria","B.1.1.277",2020-06-22,0,0,1
"Austria","B.1.1.302",2020-06-22,0,0,1
"Austria","B.1.1.519",2020-06-22,0,0,1
"Austria","B.1.160",2020-06-22,0,0,1
"Austria","B.1.177",2020-06-22,0,0,1
"Austria","B.1.221",2020-06-22,0,0,1
"Austria","B.1.258",2020-06-22,0,0,1
"Austria","B.1.367",2020-06-22,0,0,1
"Austria","B.1.620",2020-06-22,0,0,1
"Austria","Beta",2020-06-22,0,0,1
"Austria","Delta",2020-06-22,0,0,1
"Austria","Epsilon",2020-06-22,0,0,1
"Austria","Eta",2020-06-22,0,0,1
"Austria","Gamma",2020-06-22,0,0,1
"Austria","Iota",2020-06-22,0,0,1
"Austria","Kappa",2020-06-22,0,0,1
"Austria","Lambda",2020-06-22,0,0,1
"Austria","Mu",2020-06-22,0,0,1
"Austria","Omicron",2020-06-22,0,0,1
"Austria","S:677H.Robin1",2020-06-22,0,0,1
"Austria","S:677P.Pelican",2020-06-22,0,0,1
"Austria","others",2020-06-22,1,100,1
"Austria","non_who",2020-06-22,1,100,1
"Austria","Alpha",2020-07-06,0,0,2
"Austria","B.1.1.277",2020-07-06,0,0,2
"Austria","B.1.1.302",2020-07-06,0,0,2
"Austria","B.1.1.519",2020-07-06,0,0,2
"Austria","B.1.160",2020-07-06,0,0,2
"Austria","B.1.177",2020-07-06,0,0,2
"Austria","B.1.221",2020-07-06,0,0,2
"Austria","B.1.258",2020-07-06,0,0,2
"Austria","B.1.367",2020-07-06,0,0,2
"Austria","B.1.620",2020-07-06,0,0,2
"Austria","Beta",2020-07-06,0,0,2
"Austria","Delta",2020-07-06,0,0,2
"Austria","Epsilon",2020-07-06,0,0,2
"Austria","Eta",2020-07-06,0,0,2
"Austria","Gamma",2020-07-06,0,0,2
"Austria","Iota",2020-07-06,0,0,2
"Austria","Kappa",2020-07-06,0,0,2
"Austria","Lambda",2020-07-06,0,0,2
"Austria","Mu",2020-07-06,0,0,2
"Austria","Omicron",2020-07-06,0,0,2
"Austria","S:677H.Robin1",2020-07-06,0,0,2
"Austria","S:677P.Pelican",2020-07-06,0,0,2
"Austria","others",2020-07-06,2,100,2
"Austria","non_who",2020-07-06,2,100,2
"Austria","Alpha",2020-07-20,0,0,11
"Austria","B.1.1.277",2020-07-20,0,0,11
"Austria","B.1.1.302",2020-07-20,0,0,11
"Austria","B.1.1.519",2020-07-20,0,0,11
"Austria","B.1.160",2020-07-20,0,0,11
"Austria","B.1.177",2020-07-20,0,0,11
"Austria","B.1.221",2020-07-20,0,0,11
"Austria","B.1.258",2020-07-20,0,0,11
"Austria","B.1.367",2020-07-20,0,0,11
"Austria","B.1.620",2020-07-20,0,0,11
"Austria","Beta",2020-07-20,0,0,11
"Austria","Delta",2020-07-20,0,0,11
"Austria","Epsilon",2020-07-20,0,0,11
"Austria","Eta",2020-07-20,0,0,11
"Austria","Gamma",2020-07-20,0,0,11
"Austria","Iota",2020-07-20,0,0,11
"Austria","Kappa",2020-07-20,0,0,11
"Austria","Lambda",2020-07-20,0,0,11
"Austria","Mu",2020-07-20,0,0,11
"Austria","Omicron",2020-07-20,0,0,11
"Austria","S:677H.Robin1",2020-07-20,0,0,11
"Austria","S:677P.Pelican",2020-07-20,0,0,11
"Austria","others",2020-07-20,11,100,11
"Austria","non_who",2020-07-20,11,100,11
"Austria","Alpha",2020-08-03,0,0,9
"Austria","B.1.1.277",2020-08-03,0,0,9
"Austria","B.1.1.302",2020-08-03,0,0,9
"Austria","B.1.1.519",2020-08-03,0,0,9
"Austria","B.1.160",2020-08-03,0,0,9
"Austria","B.1.177",2020-08-03,0,0,9
"Austria","B.1.221",2020-08-03,0,0,9
"Austria","B.1.258",2020-08-03,0,0,9
"Austria","B.1.367",2020-08-03,1,11.11,9
"Austria","B.1.620",2020-08-03,0,0,9
"Austria","Beta",2020-08-03,0,0,9
"Austria","Delta",2020-08-03,0,0,9
"Austria","Epsilon",2020-08-03,0,0,9
"Austria","Eta",2020-08-03,0,0,9
"Austria","Gamma",2020-08-03,0,0,9
"Austria","Iota",2020-08-03,0,0,9
"Austria","Kappa",2020-08-03,0,0,9
"Austria","Lambda",2020-08-03,0,0,9
"Austria","Mu",2020-08-03,0,0,9
"Austria","Omicron",2020-08-03,0,0,9
"Austria","S:677H.Robin1",2020-08-03,0,0,9
"Austria","S:677P.Pelican",2020-08-03,0,0,9
"Austria","others",2020-08-03,8,88.89,9
"Austria","non_who",2020-08-03,9,100,9
"Austria","Alpha",2020-08-17,0,0,22
"Austria","B.1.1.277",2020-08-17,0,0,22
"Austria","B.1.1.302",2020-08-17,0,0,22
"Austria","B.1.1.519",2020-08-17,0,0,22
"Austria","B.1.160",2020-08-17,0,0,22
"Austria","B.1.177",2020-08-17,0,0,22
"Austria","B.1.221",2020-08-17,2,9.09,22
"Austria","B.1.258",2020-08-17,0,0,22
"Austria","B.1.367",2020-08-17,0,0,22
"Austria","B.1.620",2020-08-17,0,0,22
"Austria","Beta",2020-08-17,0,0,22
"Austria","Delta",2020-08-17,0,0,22
"Austria","Epsilon",2020-08-17,0,0,22
"Austria","Eta",2020-08-17,0,0,22
"Austria","Gamma",2020-08-17,0,0,22
"Austria","Iota",2020-08-17,0,0,22
"Austria","Kappa",2020-08-17,0,0,22
"Austria","Lambda",2020-08-17,0,0,22
"Austria","Mu",2020-08-17,0,0,22
"Austria","Omicron",2020-08-17,0,0,22
"Austria","S:677H.Robin1",2020-08-17,0,0,22
"Austria","S:677P.Pelican",2020-08-17,0,0,22
"Austria","others",2020-08-17,20,90.91,22
"Austria","non_who",2020-08-17,22,100,22
"Austria","Alpha",2020-08-31,0,0,44
"Austria","B.1.1.277",2020-08-31,1,2.27,44
"Austria","B.1.1.302",2020-08-31,0,0,44
"Austria","B.1.1.519",2020-08-31,0,0,44
"Austria","B.1.160",2020-08-31,4,9.09,44
"Austria","B.1.177",2020-08-31,1,2.27,44
"Austria","B.1.221",2020-08-31,3,6.82,44
"Austria","B.1.258",2020-08-31,1,2.27,44
"Austria","B.1.367",2020-08-31,0,0,44
"Austria","B.1.620",2020-08-31,0,0,44
"Austria","Beta",2020-08-31,0,0,44
"Austria","Delta",2020-08-31,0,0,44
"Austria","Epsilon",2020-08-31,0,0,44
"Austria","Eta",2020-08-31,0,0,44
"Austria","Gamma",2020-08-31,0,0,44
"Austria","Iota",2020-08-31,0,0,44
"Austria","Kappa",2020-08-31,0,0,44
"Austria","Lambda",2020-08-31,0,0,44
"Austria","Mu",2020-08-31,0,0,44
"Austria","Omicron",2020-08-31,0,0,44
"Austria","S:677H.Robin1",2020-08-31,0,0,44
"Austria","S:677P.Pelican",2020-08-31,0,0,44
"Austria","others",2020-08-31,34,77.28,44
"Austria","non_who",2020-08-31,44,100,44
"Austria","Alpha",2020-09-14,0,0,35
"Austria","B.1.1.277",2020-09-14,0,0,35
"Austria","B.1.1.302",2020-09-14,0,0,35
"Austria","B.1.1.519",2020-09-14,0,0,35
"Austria","B.1.160",2020-09-14,8,22.86,35
"Austria","B.1.177",2020-09-14,0,0,35
"Austria","B.1.221",2020-09-14,1,2.86,35
"Austria","B.1.258",2020-09-14,2,5.71,35
"Austria","B.1.367",2020-09-14,0,0,35
"Austria","B.1.620",2020-09-14,0,0,35
"Austria","Beta",2020-09-14,0,0,35
"Austria","Delta",2020-09-14,0,0,35
"Austria","Epsilon",2020-09-14,0,0,35
"Austria","Eta",2020-09-14,0,0,35
"Austria","Gamma",2020-09-14,0,0,35
"Austria","Iota",2020-09-14,0,0,35
"Austria","Kappa",2020-09-14,0,0,35
"Austria","Lambda",2020-09-14,0,0,35
"Austria","Mu",2020-09-14,0,0,35
"Austria","Omicron",2020-09-14,0,0,35
"Austria","S:677H.Robin1",2020-09-14,0,0,35
"Austria","S:677P.Pelican",2020-09-14,0,0,35
"Austria","others",2020-09-14,24,68.57,35
"Austria","non_who",2020-09-14,35,100,35
"Austria","Alpha",2020-09-28,0,0,39
"Austria","B.1.1.277",2020-09-28,0,0,39
"Austria","B.1.1.302",2020-09-28,0,0,39
"Austria","B.1.1.519",2020-09-28,0,0,39
"Austria","B.1.160",2020-09-28,11,28.21,39
"Austria","B.1.177",2020-09-28,1,2.56,39
"Austria","B.1.221",2020-09-28,0,0,39
"Austria","B.1.258",2020-09-28,3,7.69,39
"Austria","B.1.367",2020-09-28,0,0,39
"Austria","B.1.620",2020-09-28,0,0,39
"Austria","Beta",2020-09-28,0,0,39
"Austria","Delta",2020-09-28,0,0,39
"Austria","Epsilon",2020-09-28,0,0,39
"Austria","Eta",2020-09-28,0,0,39
"Austria","Gamma",2020-09-28,0,0,39
"Austria","Iota",2020-09-28,0,0,39
"Austria","Kappa",2020-09-28,0,0,39
"Austria","Lambda",2020-09-28,0,0,39
"Austria","Mu",2020-09-28,0,0,39
"Austria","Omicron",2020-09-28,0,0,39
"Austria","S:677H.Robin1",2020-09-28,0,0,39
"Austria","S:677P.Pelican",2020-09-28,0,0,39
"Austria","others",2020-09-28,24,61.54,39
"Austria","non_who",2020-09-28,39,100,39
"Austria","Alpha",2020-10-12,0,0,30
"Austria","B.1.1.277",2020-10-12,0,0,30
"Austria","B.1.1.302",2020-10-12,0,0,30
"Austria","B.1.1.519",2020-10-12,0,0,30
"Austria","B.1.160",2020-10-12,5,16.67,30
"Austria","B.1.177",2020-10-12,2,6.67,30
"Austria","B.1.221",2020-10-12,2,6.67,30
"Austria","B.1.258",2020-10-12,0,0,30
"Austria","B.1.367",2020-10-12,0,0,30
"Austria","B.1.620",2020-10-12,0,0,30
"Austria","Beta",2020-10-12,0,0,30
"Austria","Delta",2020-10-12,0,0,30
"Austria","Epsilon",2020-10-12,0,0,30
"Austria","Eta",2020-10-12,0,0,30
"Austria","Gamma",2020-10-12,0,0,30
"Austria","Iota",2020-10-12,0,0,30
"Austria","Kappa",2020-10-12,0,0,30
"Austria","Lambda",2020-10-12,0,0,30
"Austria","Mu",2020-10-12,0,0,30
"Austria","Omicron",2020-10-12,0,0,30
"Austria","S:677H.Robin1",2020-10-12,0,0,30
"Austria","S:677P.Pelican",2020-10-12,0,0,30
"Austria","others",2020-10-12,21,69.99,30
"Austria","non_who",2020-10-12,30,100,30
"Austria","Alpha",2020-10-26,0,0,84
"Austria","B.1.1.277",2020-10-26,0,0,84
"Austria","B.1.1.302",2020-10-26,0,0,84
"Austria","B.1.1.519",2020-10-26,0,0,84
"Austria","B.1.160",2020-10-26,11,13.1,84
"Austria","B.1.177",2020-10-26,9,10.71,84
"Austria","B.1.221",2020-10-26,0,0,84
"Austria","B.1.258",2020-10-26,7,8.33,84
"Austria","B.1.367",2020-10-26,0,0,84
"Austria","B.1.620",2020-10-26,0,0,84
"Austria","Beta",2020-10-26,0,0,84
"Austria","Delta",2020-10-26,0,0,84
"Austria","Epsilon",2020-10-26,0,0,84
"Austria","Eta",2020-10-26,0,0,84
"Austria","Gamma",2020-10-26,0,0,84
"Austria","Iota",2020-10-26,0,0,84
"Austria","Kappa",2020-10-26,0,0,84
"Austria","Lambda",2020-10-26,0,0,84
"Austria","Mu",2020-10-26,0,0,84
"Austria","Omicron",2020-10-26,0,0,84
"Austria","S:677H.Robin1",2020-10-26,0,0,84
"Austria","S:677P.Pelican",2020-10-26,0,0,84
"Austria","others",2020-10-26,57,67.86,84
"Austria","non_who",2020-10-26,84,100,84
"Austria","Alpha",2020-11-09,0,0,181
"Austria","B.1.1.277",2020-11-09,1,0.55,181
"Austria","B.1.1.302",2020-11-09,0,0,181
"Austria","B.1.1.519",2020-11-09,0,0,181
"Austria","B.1.160",2020-11-09,68,37.57,181
"Austria","B.1.177",2020-11-09,19,10.5,181
"Austria","B.1.221",2020-11-09,1,0.55,181
"Austria","B.1.258",2020-11-09,25,13.81,181
"Austria","B.1.367",2020-11-09,0,0,181
"Austria","B.1.620",2020-11-09,0,0,181
"Austria","Beta",2020-11-09,0,0,181
"Austria","Delta",2020-11-09,0,0,181
"Austria","Epsilon",2020-11-09,0,0,181
"Austria","Eta",2020-11-09,0,0,181
"Austria","Gamma",2020-11-09,0,0,181
"Austria","Iota",2020-11-09,0,0,181
"Austria","Kappa",2020-11-09,0,0,181
"Austria","Lambda",2020-11-09,0,0,181
"Austria","Mu",2020-11-09,0,0,181
"Austria","Omicron",2020-11-09,0,0,181
"Austria","S:677H.Robin1",2020-11-09,0,0,181
"Austria","S:677P.Pelican",2020-11-09,0,0,181
"Austria","others",2020-11-09,67,37.02,181
"Austria","non_who",2020-11-09,181,100,181
"Austria","Alpha",2020-11-23,0,0,159
"Austria","B.1.1.277",2020-11-23,1,0.63,159
"Austria","B.1.1.302",2020-11-23,0,0,159
"Austria","B.1.1.519",2020-11-23,0,0,159
"Austria","B.1.160",2020-11-23,48,30.19,159
"Austria","B.1.177",2020-11-23,21,13.21,159
"Austria","B.1.221",2020-11-23,3,1.89,159
"Austria","B.1.258",2020-11-23,33,20.75,159
"Austria","B.1.367",2020-11-23,0,0,159
"Austria","B.1.620",2020-11-23,0,0,159
"Austria","Beta",2020-11-23,0,0,159
"Austria","Delta",2020-11-23,0,0,159
"Austria","Epsilon",2020-11-23,0,0,159
"Austria","Eta",2020-11-23,0,0,159
"Austria","Gamma",2020-11-23,0,0,159
"Austria","Iota",2020-11-23,0,0,159
"Austria","Kappa",2020-11-23,0,0,159
"Austria","Lambda",2020-11-23,0,0,159
"Austria","Mu",2020-11-23,0,0,159
"Austria","Omicron",2020-11-23,0,0,159
"Austria","S:677H.Robin1",2020-11-23,0,0,159
"Austria","S:677P.Pelican",2020-11-23,0,0,159
"Austria","others",2020-11-23,53,33.33,159
"Austria","non_who",2020-11-23,159,100,159
"Austria","Alpha",2020-12-07,2,1.46,137
"Austria","B.1.1.277",2020-12-07,1,0.73,137
"Austria","B.1.1.302",2020-12-07,0,0,137
"Austria","B.1.1.519",2020-12-07,0,0,137
"Austria","B.1.160",2020-12-07,26,18.98,137
"Austria","B.1.177",2020-12-07,10,7.3,137
"Austria","B.1.221",2020-12-07,7,5.11,137
"Austria","B.1.258",2020-12-07,31,22.63,137
"Austria","B.1.367",2020-12-07,0,0,137
"Austria","B.1.620",2020-12-07,0,0,137
"Austria","Beta",2020-12-07,0,0,137
"Austria","Delta",2020-12-07,0,0,137
"Austria","Epsilon",2020-12-07,0,0,137
"Austria","Eta",2020-12-07,0,0,137
"Austria","Gamma",2020-12-07,0,0,137
"Austria","Iota",2020-12-07,0,0,137
"Austria","Kappa",2020-12-07,0,0,137
"Austria","Lambda",2020-12-07,0,0,137
"Austria","Mu",2020-12-07,0,0,137
"Austria","Omicron",2020-12-07,0,0,137
"Austria","S:677H.Robin1",2020-12-07,0,0,137
"Austria","S:677P.Pelican",2020-12-07,0,0,137
"Austria","others",2020-12-07,60,43.79,137
"Austria","non_who",2020-12-07,135,98.54,137
"Austria","Alpha",2020-12-21,0,0,45
"Austria","B.1.1.277",2020-12-21,0,0,45
"Austria","B.1.1.302",2020-12-21,0,0,45
"Austria","B.1.1.519",2020-12-21,0,0,45
"Austria","B.1.160",2020-12-21,3,6.67,45
"Austria","B.1.177",2020-12-21,10,22.22,45
"Austria","B.1.221",2020-12-21,0,0,45
"Austria","B.1.258",2020-12-21,8,17.78,45
"Austria","B.1.367",2020-12-21,0,0,45
"Austria","B.1.620",2020-12-21,0,0,45
"Austria","Beta",2020-12-21,0,0,45
"Austria","Delta",2020-12-21,0,0,45
"Austria","Epsilon",2020-12-21,0,0,45
"Austria","Eta",2020-12-21,0,0,45
"Austria","Gamma",2020-12-21,0,0,45
"Austria","Iota",2020-12-21,0,0,45
"Austria","Kappa",2020-12-21,0,0,45
"Austria","Lambda",2020-12-21,0,0,45
"Austria","Mu",2020-12-21,0,0,45
"Austria","Omicron",2020-12-21,0,0,45
"Austria","S:677H.Robin1",2020-12-21,0,0,45
"Austria","S:677P.Pelican",2020-12-21,0,0,45
"Austria","others",2020-12-21,24,53.33,45
"Austria","non_who",2020-12-21,45,100,45
"Austria","Alpha",2021-01-04,15,4.76,315
"Austria","B.1.1.277",2021-01-04,0,0,315
"Austria","B.1.1.302",2021-01-04,0,0,315
"Austria","B.1.1.519",2021-01-04,0,0,315
"Austria","B.1.160",2021-01-04,97,30.79,315
"Austria","B.1.177",2021-01-04,43,13.65,315
"Austria","B.1.221",2021-01-04,2,0.63,315
"Austria","B.1.258",2021-01-04,85,26.98,315
"Austria","B.1.367",2021-01-04,0,0,315
"Austria","B.1.620",2021-01-04,0,0,315
"Austria","Beta",2021-01-04,1,0.32,315
"Austria","Delta",2021-01-04,0,0,315
"Austria","Epsilon",2021-01-04,0,0,315
"Austria","Eta",2021-01-04,0,0,315
"Austria","Gamma",2021-01-04,0,0,315
"Austria","Iota",2021-01-04,0,0,315
"Austria","Kappa",2021-01-04,0,0,315
"Austria","Lambda",2021-01-04,0,0,315
"Austria","Mu",2021-01-04,0,0,315
"Austria","Omicron",2021-01-04,0,0,315
"Austria","S:677H.Robin1",2021-01-04,0,0,315
"Austria","S:677P.Pelican",2021-01-04,0,0,315
"Austria","others",2021-01-04,72,22.87,315
"Austria","non_who",2021-01-04,299,94.92,315
"Austria","Alpha",2021-01-11,48,35.29,136
"Austria","B.1.1.277",2021-01-11,0,0,136
"Austria","B.1.1.302",2021-01-11,0,0,136
"Austria","B.1.1.519",2021-01-11,0,0,136
"Austria","B.1.160",2021-01-11,20,14.71,136
"Austria","B.1.177",2021-01-11,18,13.24,136
"Austria","B.1.221",2021-01-11,1,0.74,136
"Austria","B.1.258",2021-01-11,28,20.59,136
"Austria","B.1.367",2021-01-11,0,0,136
"Austria","B.1.620",2021-01-11,0,0,136
"Austria","Beta",2021-01-11,0,0,136
"Austria","Delta",2021-01-11,0,0,136
"Austria","Epsilon",2021-01-11,0,0,136
"Austria","Eta",2021-01-11,0,0,136
"Austria","Gamma",2021-01-11,0,0,136
"Austria","Iota",2021-01-11,0,0,136
"Austria","Kappa",2021-01-11,0,0,136
"Austria","Lambda",2021-01-11,0,0,136
"Austria","Mu",2021-01-11,0,0,136
"Austria","Omicron",2021-01-11,0,0,136
"Austria","S:677H.Robin1",2021-01-11,0,0,136
"Austria","S:677P.Pelican",2021-01-11,0,0,136
"Austria","others",2021-01-11,21,15.43,136
"Austria","non_who",2021-01-11,88,64.71,136
"Austria","Alpha",2021-01-25,99,39.6,250
"Austria","B.1.1.277",2021-01-25,1,0.4,250
"Austria","B.1.1.302",2021-01-25,0,0,250
"Austria","B.1.1.519",2021-01-25,0,0,250
"Austria","B.1.160",2021-01-25,10,4,250
"Austria","B.1.177",2021-01-25,9,3.6,250
"Austria","B.1.221",2021-01-25,0,0,250
"Austria","B.1.258",2021-01-25,16,6.4,250
"Austria","B.1.367",2021-01-25,0,0,250
"Austria","B.1.620",2021-01-25,0,0,250
"Austria","Beta",2021-01-25,84,33.6,250
"Austria","Delta",2021-01-25,0,0,250
"Austria","Epsilon",2021-01-25,0,0,250
"Austria","Eta",2021-01-25,0,0,250
"Austria","Gamma",2021-01-25,0,0,250
"Austria","Iota",2021-01-25,0,0,250
"Austria","Kappa",2021-01-25,0,0,250
"Austria","Lambda",2021-01-25,0,0,250
"Austria","Mu",2021-01-25,0,0,250
"Austria","Omicron",2021-01-25,0,0,250
"Austria","S:677H.Robin1",2021-01-25,0,0,250
"Austria","S:677P.Pelican",2021-01-25,0,0,250
"Austria","others",2021-01-25,31,12.4,250
"Austria","non_who",2021-01-25,67,26.8,250
"Austria","Alpha",2021-02-08,88,22.92,384
"Austria","B.1.1.277",2021-02-08,0,0,384
"Austria","B.1.1.302",2021-02-08,0,0,384
"Austria","B.1.1.519",2021-02-08,0,0,384
"Austria","B.1.160",2021-02-08,17,4.43,384
"Austria","B.1.177",2021-02-08,17,4.43,384
"Austria","B.1.221",2021-02-08,0,0,384
"Austria","B.1.258",2021-02-08,77,20.05,384
"Austria","B.1.367",2021-02-08,0,0,384
"Austria","B.1.620",2021-02-08,0,0,384
"Austria","Beta",2021-02-08,74,19.27,384
"Austria","Delta",2021-02-08,0,0,384
"Austria","Epsilon",2021-02-08,0,0,384
"Austria","Eta",2021-02-08,5,1.3,384
"Austria","Gamma",2021-02-08,0,0,384
"Austria","Iota",2021-02-08,0,0,384
"Austria","Kappa",2021-02-08,0,0,384
"Austria","Lambda",2021-02-08,0,0,384
"Austria","Mu",2021-02-08,0,0,384
"Austria","Omicron",2021-02-08,0,0,384
"Austria","S:677H.Robin1",2021-02-08,0,0,384
"Austria","S:677P.Pelican",2021-02-08,0,0,384
"Austria","others",2021-02-08,106,27.6,384
"Austria","non_who",2021-02-08,217,56.51,384
"Austria","Alpha",2021-02-22,239,57.59,415
"Austria","B.1.1.277",2021-02-22,0,0,415
"Austria","B.1.1.302",2021-02-22,0,0,415
"Austria","B.1.1.519",2021-02-22,0,0,415
"Austria","B.1.160",2021-02-22,10,2.41,415
"Austria","B.1.177",2021-02-22,17,4.1,415
"Austria","B.1.221",2021-02-22,0,0,415
"Austria","B.1.258",2021-02-22,51,12.29,415
"Austria","B.1.367",2021-02-22,0,0,415
"Austria","B.1.620",2021-02-22,0,0,415
"Austria","Beta",2021-02-22,13,3.13,415
"Austria","Delta",2021-02-22,0,0,415
"Austria","Epsilon",2021-02-22,0,0,415
"Austria","Eta",2021-02-22,1,0.24,415
"Austria","Gamma",2021-02-22,0,0,415
"Austria","Iota",2021-02-22,0,0,415
"Austria","Kappa",2021-02-22,0,0,415
"Austria","Lambda",2021-02-22,0,0,415
"Austria","Mu",2021-02-22,0,0,415
"Austria","Omicron",2021-02-22,0,0,415
"Austria","S:677H.Robin1",2021-02-22,0,0,415
"Austria","S:677P.Pelican",2021-02-22,0,0,415
"Austria","others",2021-02-22,84,20.24,415
"Austria","non_who",2021-02-22,162,39.04,415
"Austria","Alpha",2021-03-08,308,66.38,464
"Austria","B.1.1.277",2021-03-08,0,0,464
"Austria","B.1.1.302",2021-03-08,0,0,464
"Austria","B.1.1.519",2021-03-08,0,0,464
"Austria","B.1.160",2021-03-08,4,0.86,464
"Austria","B.1.177",2021-03-08,14,3.02,464
"Austria","B.1.221",2021-03-08,1,0.22,464
"Austria","B.1.258",2021-03-08,21,4.53,464
"Austria","B.1.367",2021-03-08,0,0,464
"Austria","B.1.620",2021-03-08,0,0,464
"Austria","Beta",2021-03-08,51,10.99,464
"Austria","Delta",2021-03-08,0,0,464
"Austria","Epsilon",2021-03-08,0,0,464
"Austria","Eta",2021-03-08,4,0.86,464
"Austria","Gamma",2021-03-08,0,0,464
"Austria","Iota",2021-03-08,0,0,464
"Austria","Kappa",2021-03-08,0,0,464
"Austria","Lambda",2021-03-08,0,0,464
"Austria","Mu",2021-03-08,0,0,464
"Austria","Omicron",2021-03-08,0,0,464
"Austria","S:677H.Robin1",2021-03-08,0,0,464
"Austria","S:677P.Pelican",2021-03-08,0,0,464
"Austria","others",2021-03-08,61,13.14,464
"Austria","non_who",2021-03-08,101,21.77,464
"Austria","Alpha",2021-03-22,483,85.19,567
"Austria","B.1.1.277",2021-03-22,0,0,567
"Austria","B.1.1.302",2021-03-22,0,0,567
"Austria","B.1.1.519",2021-03-22,0,0,567
"Austria","B.1.160",2021-03-22,2,0.35,567
"Austria","B.1.177",2021-03-22,10,1.76,567
"Austria","B.1.221",2021-03-22,0,0,567
"Austria","B.1.258",2021-03-22,15,2.65,567
"Austria","B.1.367",2021-03-22,0,0,567
"Austria","B.1.620",2021-03-22,0,0,567
"Austria","Beta",2021-03-22,16,2.82,567
"Austria","Delta",2021-03-22,0,0,567
"Austria","Epsilon",2021-03-22,0,0,567
"Austria","Eta",2021-03-22,0,0,567
"Austria","Gamma",2021-03-22,0,0,567
"Austria","Iota",2021-03-22,0,0,567
"Austria","Kappa",2021-03-22,0,0,567
"Austria","Lambda",2021-03-22,0,0,567
"Austria","Mu",2021-03-22,0,0,567
"Austria","Omicron",2021-03-22,0,0,567
"Austria","S:677H.Robin1",2021-03-22,0,0,567
"Austria","S:677P.Pelican",2021-03-22,0,0,567
"Austria","others",2021-03-22,41,7.23,567
"Austria","non_who",2021-03-22,68,11.99,567
"Austria","Alpha",2021-04-05,270,92.78,291
"Austria","B.1.1.277",2021-04-05,0,0,291
"Austria","B.1.1.302",2021-04-05,0,0,291
"Austria","B.1.1.519",2021-04-05,0,0,291
